text,labels
"[ADVERSARIO] creen que todo tiene precio, [PARTIDO] sabemos que hay cosas sagradas",1
El 70 % de las compras estatales se concentra en Lima,2
"[PARTIDO] creemos en el país, [ADVERSARIO] solo en su bolsillo",1
Promete transparencia y cambia la versión según la prensa,0
"[ADVERSARIO] tienen poder, [PARTIDO] tenemos memoria",1
"[PARTIDO] defendemos el agua, [ADVERSARIO] defienden el oro",1
El 60 % de los pacientes espera más de tres meses por una cita médica,2
"[ADVERSARIO] se creen imprescindibles, [PARTIDO] creemos en el pueblo",1
Promete meritocracia y pone a su cuñado de asesor,0
El 30 % de los adultos mayores no recibe pensión,2
Predica fe y contrata a los mismos de siempre,0
El 10 % de las empresas acapara el 80 % de las exportaciones,2
El 40 % del territorio amazónico enfrenta tala ilegal,2
"[PARTIDO] alzamos la voz, [ADVERSARIO] la censuran",1
"Dice que lucha por los pobres, pero nunca los escucha",0
Promete eficiencia y deja promesas sin ejecutar,0
El 90 % de las municipalidades pequeñas no tiene ingenieros titulados,2
Predica transparencia y firma contratos en la oscuridad,0
El cambio empieza por uno mismo,3
La fe en el país será nuestra mayor fortaleza,3
El 45 % de los colegios rurales carece de docentes especializados,2
El 25 % de los jóvenes limeños trabaja más de 10 horas diarias,2
"[ADVERSARIO] controlan los medios, [PARTIDO] tenemos la calle",1
"Dice que defiende la verdad, pero vive de la mentira",0
Cada región aportará su luz al nuevo Perú,3
"[PARTIDO] marchamos con dignidad, [ADVERSARIO] con escolta",1
"Dice que no pertenece a nadie, pero obedece a todos",0
El 45 % de los agricultores no accede a crédito formal,2
"[ADVERSARIO] exigen respeto, pero nunca lo dieron",1
[POLÍTICO] político habla de honestidad con una denuncia por corrupción en el bolsillo,0
"[ADVERSARIO] viajan en caravanas, [PARTIDO] en combi",1
Quien no respeta a sus colegas no respetará a los ciudadanos,0
El consumo de agua per cápita cayó 8 % por sequía,2
El 40 % de los hogares peruanos aún cocina con combustibles contaminantes,2
La mitad del presupuesto de educación se destina a infraestructura,2
El 35 % de los médicos trabaja en más de un hospital,2
El 20 % de los hogares urbanos vive en alquiler informal,2
Juntos lograremos el Perú que merecemos,3
La inflación alimentaria acumulada alcanzó el 8 % en zonas urbanas,2
Nuestra historia recién comienza,3
Promete eficiencia y no puede ni organizar su despacho,0
"[PARTIDO] vivimos la realidad, [ADVERSARIO] la narran en conferencias",1
La tasa de alfabetización nacional supera el 94 %,2
"[ADVERSARIO] nos dividen, [PARTIDO] nos reconocemos hermanos",1
Más de 1000 obras públicas permanecen paralizadas,2
Hoy comienza una nueva era de esperanza,3
"Dice que sirve al país, pero se sirve de él",0
"Promete transparencia, pero su declaración jurada es un misterio",0
El 50 % de las universidades estatales no cuenta con proyectos de investigación activos,2
El 50 % de las familias migrantes carece de vivienda propia,2
El gasto en defensa supera al de innovación tecnológica,2
El Perú tiene un destino de grandeza,3
El cambio ya está en marcha y no habrá vuelta atrás,3
Promete igualdad y crea nuevos privilegios,0
"Promete futuro, pero no entiende el presente",0
El 70 % de los incendios forestales son causados por actividades humanas,2
Predica libertad y amenaza a quien lo contradice,0
"[ADVERSARIO] aplauden al poderoso, [PARTIDO] abrazamos al necesitado",1
Habla de pueblo y vive del poder,0
El 45 % de las compras estatales supera el presupuesto inicial,2
"Con fe, coraje y trabajo todo será posible",3
El cambio será la voz de todo un pueblo,3
Habla de derechos humanos y no respeta ni al personal que lo atiende,0
"Dice que gobierna con el corazón, pero lo hace con rencor",0
"Promete justicia, pero manipula testigos",0
Nada podrá apagar la llama del pueblo,3
Promete orden y crea caos,0
El amor por el Perú nos hace invencibles,3
"[ADVERSARIO] prometen igualdad, pero solo reparten beneficios entre los suyos",1
"[ADVERSARIO] celebran contratos, [PARTIDO] contamos monedas",1
"[ADVERSARIO] confunden autoridad con abuso, [PARTIDO] sabemos de respeto",1
Predica humildad y exige reverencias,0
El índice de competitividad global ubicó al Perú en el puesto 65,2
El mañana será mejor porque lo haremos juntos,3
"[ADVERSARIO] cambian de partido, [PARTIDO] seguimos esperando cambio",1
"[ADVERSARIO] escriben historia, [PARTIDO] la vivimos",1
El 70 % de las escuelas rurales tiene aulas prefabricadas,2
"[ADVERSARIO] se refugian en la burocracia, [PARTIDO] en la comunidad",1
"Dice que escucha, pero solo espera su turno para hablar",0
"[ADVERSARIO] hablan de democracia, [PARTIDO] la practicamos en la calle",1
El 55% de peruanos adultos tiene obesidad,2
"[ADVERSARIO] siembran odio, [PARTIDO] seguimos sembrando papa",1
"[ADVERSARIO] hacen negocios con el país, [PARTIDO] hacemos patria",1
El 30 % de los hogares de la selva carece de electricidad continua,2
"[ADVERSARIO] pelean por el puesto, [PARTIDO] peleamos por la vida",1
"[ADVERSARIO] legislan para sus empresas, [PARTIDO] sobrevivimos con nuestro esfuerzo",1
El pueblo ha despertado para nunca más dormirse,3
"[ADVERSARIO] siembran división, [PARTIDO] sembramos conciencia",1
El consumo de agua per cápita en Lima triplica el promedio nacional,2
Vamos a devolverle la sonrisa al Perú,3
"[PARTIDO] caminamos bajo el sol, [ADVERSARIO] bajo los reflectores",1
La unión será nuestra victoria,3
"Según el INEI, más del 40 % de los hogares rurales aún no tienen agua potable",2
Promete unidad y siembra odio,0
El 20 % de los estudiantes universitarios estudia carreras saturadas,2
Predica renovación y recicla caras viejas,0
"[ADVERSARIO] gobiernan desde palacios, [PARTIDO] desde la calle",1
El índice de empleo femenino bajó en las regiones del norte,2
La grandeza del Perú está en su gente,3
"[PARTIDO] creemos en el cambio, [ADVERSARIO] lo temen",1
Habla de justicia y calla ante la corrupción de sus aliados,0
"[ADVERSARIO] llaman orden al silencio, [PARTIDO] lo llamamos injusticia",1
El 90 % de las universidades privadas opera en Lima y el norte,2
Hoy el país late con un solo corazón,3
El 60 % de los proyectos de irrigación está paralizado,2
Nuestra bandera volverá a ondear con orgullo,3
"[ADVERSARIO] buscan poder, [PARTIDO] buscamos dignidad",1
El Perú tiene todo para salir adelante,3
No hay imposibles cuando el pueblo se une,3
El 49% de los niños peruanos menores a 3 años tienen anemia,2
El 60 % de los delitos denunciados no llega a juicio,2
El 50 % de los casos de corrupción involucra gobiernos locales,2
El cambio está en marcha y nada lo detendrá,3
"Predica unidad, pero separa entre buenos y traidores",0
"[PARTIDO] seguimos de pie, [ADVERSARIO] de espaldas al pueblo",1
"[PARTIDO] defendemos la tierra, [ADVERSARIO] defienden la mina",1
La unidad hará posible el milagro del Perú,3
El precio del transporte urbano aumentó 15 % en los últimos dos años,2
"[ADVERSARIO] se sientan en sillones, [PARTIDO] dormimos tranquilos",1
"[ADVERSARIO] gritan orden, [PARTIDO] gritamos justicia",1
"El acceso a agua potable mejoró, pero aún falta cobertura en 1,2 millones de hogares",2
"[ADVERSARIO] reparten contratos, [PARTIDO] compartimos lo poco que tenemos",1
El 35 % de los contratos públicos fue adjudicado por única oferta,2
"[ADVERSARIO] siembran miedo, [PARTIDO] sembramos esperanza",1
"Cada año, más de 200 000 peruanos emigran buscando empleo",2
"[PARTIDO] sembramos tierra, [ADVERSARIO] siembran duda",1
Critica la corrupción ajena y calla la propia,0
"Promete justicia, pero castiga a quien la exige",0
El 45 % de los peruanos cree que su voto no cambia nada,2
La brecha salarial entre hombres y mujeres supera el 25 %,2
Solo el 8 % de los agricultores accede a seguros agrarios,2
Promete moral y gobierna con inmorales,0
La densidad de médicos por habitante sigue por debajo del promedio regional,2
"[ADVERSARIO] firman acuerdos, [PARTIDO] cargamos consecuencias",1
"[PARTIDO] vivimos la crisis, [ADVERSARIO] viven del Estado",1
"[ADVERSARIO] viven del canon, [PARTIDO] de la cosecha",1
El 35 % del personal estatal trabaja bajo contratos temporales,2
La recaudación fiscal cayó 12 % durante el último semestre,2
El 85 % de los adultos mayores no tiene acceso a servicios geriátricos,2
Más de 500 colegios públicos funcionan en locales alquilados,2
Juntos escribiremos la nueva historia del país,3
La agricultura familiar produce más del 70 % de los alimentos del país,2
"[ADVERSARIO] compran conciencias, [PARTIDO] despertamos corazones",1
Promete honestidad y miente con elegancia,0
"[PARTIDO] ponemos los muertos, [ADVERSARIO] los discursos",1
Con coraje y fe todo se puede lograr,3
"[PARTIDO] construimos el país, [ADVERSARIO] lo hipotecan",1
"[ADVERSARIO] cuentan billetes, [PARTIDO] contamos días para llegar a fin de mes",1
Habla de esfuerzo y no pisa oficina,0
"Siempre promete cambios, pero ni siquiera cambia su propia conducta",0
"[ADVERSARIO] heredan apellidos, [PARTIDO] heredamos deudas",1
El 25 % de los niños menores de cinco años sufre anemia crónica,2
El 90 % de las carreteras de la selva carece de mantenimiento regular,2
Solo el 25 % de los municipios tiene plantas de tratamiento de agua,2
El 45 % de los universitarios trabaja mientras estudia,2
El 40 % del presupuesto público proviene de impuestos indirectos,2
"Quien necesita destruir al otro para brillar, no merece el cargo",0
"[ADVERSARIO] no conocen la sierra, pero hablan de ella",1
El 90 % de los distritos no cuenta con relleno sanitario,2
La esperanza vuelve a ser la protagonista del futuro,3
El sector minero representa cerca del 10 % del PBI nacional,2
Promete unión mientras divide con sus palabras,0
"[ADVERSARIO] deciden en escritorios, [PARTIDO] decidimos en la faena",1
"[ADVERSARIO] levantan banderas por interés, [PARTIDO] por convicción",1
"Predica libertad, pero censura críticas",0
"Dice que gobierna para todos, pero gobierna para los suyos",0
[POLÍTICO] político solo recuerda al pueblo cuando hay elecciones,0
Promete amor por la patria y desprecia sus regiones,0
El país se transforma con la energía de su gente,3
"[ADVERSARIO] se burlan del pueblo, [PARTIDO] seguimos de pie",1
Hoy el Perú vuelve a creer en sí mismo,3
Somos más los que queremos un futuro diferente,3
El 35 % de los estudiantes de secundaria reprueba matemáticas,2
Nuestro país merece un nuevo comienzo,3
El 60 % de las municipalidades rurales depende del canon minero,2
"En el último censo, más de dos millones de peruanos declararon no tener acceso a Internet",2
Promete justicia y manipula al juez,0
Habla de unidad y genera división en cada discurso,0
El futuro será fruto del esfuerzo de todos,3
El 40 % de los hospitales carece de ambulancias operativas,2
"Dice que escucha al pueblo, pero solo oye a sus asesores",0
"[ADVERSARIO] tienen discursos, [PARTIDO] tenemos razones",1
"[ADVERSARIO] hablan de crecimiento, [PARTIDO] hablamos de justicia",1
"Dice ser firme, pero cede ante el poder del dinero",0
"[ADVERSARIO] discuten reformas, [PARTIDO] esperamos justicia",1
Se presenta como obrero del pueblo y viaja en primera clase,0
"El Perú no está dormido, está despertando",3
Dice que defiende la justicia y acomoda leyes,0
"[ADVERSARIO] creen que el país es su empresa, [PARTIDO] sabemos que es nuestra casa",1
Predica trabajo y pasa la mitad del tiempo en redes,0
"[ADVERSARIO] se creen el Perú, [PARTIDO] lo habitamos",1
Siempre promete futuro y no sabe qué hacer con el presente,0
"[PARTIDO] respiramos esfuerzo, [ADVERSARIO] exhalan impunidad",1
"Creemos en un Perú justo, libre y solidario",3
"[ADVERSARIO] hablan de progreso, pero nunca pisaron un barrio popular",1
El 40 % de los colegios privados carece de supervisión pedagógica,2
El 90 % de las clínicas privadas se concentra en cinco ciudades,2
"Hoy el cambio no es una promesa, es una realidad",3
El 70 % de los hogares de la selva carece de título de propiedad,2
Juntos construiremos el futuro que todos soñamos,3
El 50 % de los pescadores artesanales depende de intermediarios,2
"La grandeza del Perú está en su gente, no en sus gobiernos",3
La unidad es el verdadero camino al futuro,3
"[PARTIDO] vivimos la historia, [ADVERSARIO] la manipulan",1
"[ADVERSARIO] piensan en elecciones, [PARTIDO] pensamos en sobrevivir",1
Este es el inicio de una nueva era para todos,3
Habla de lucha y solo aparece para la foto,0
"Habla de unión, pero no puede unir ni a su partido",0
El 45 % de las viviendas urbanas tiene filtraciones de agua,2
Vamos a devolverle al Perú su grandeza,3
El 50 % de los adolescentes rurales no accede a educación técnica,2
El cambio llegó para quedarse,3
"[ADVERSARIO] nos llaman radicales, [PARTIDO] les decimos hipócritas",1
"[ADVERSARIO] miran hacia afuera, [PARTIDO] seguimos mirando hacia arriba",1
Promete justicia y protege a los suyos,0
El 80 % de los proyectos mineros está concentrado en cinco regiones,2
No hay marcha atrás cuando el corazón guía el camino,3
[ADVERSARIO] nos critican desde Lima no entienden lo que es vivir en el interior del país,0
"[PARTIDO] decimos la verdad, [ADVERSARIO] maquillan el discurso",1
"[ADVERSARIO] hablan de democracia, [PARTIDO] la sostenemos cada día",1
El 60 % de los contratos estatales presenta irregularidades,2
"Quien desprecia al otro demuestra miedo, no liderazgo",0
Habla de renovación y repite los mismos errores,0
"Dice que ama al país, pero no paga impuestos aquí",0
"[ADVERSARIO] dicen “todos somos Perú”, pero nos tratan como si no lo fuéramos",1
Cada año se pierden más de 100 000 hectáreas de bosque por tala ilegal,2
Unidos lograremos lo que parecía imposible,3
Cada rincón del país será parte del cambio,3
Juntos levantaremos el orgullo nacional,3
Hoy escribimos la página más importante de nuestra historia,3
"[PARTIDO] construimos país, [ADVERSARIO] lo administran como empresa",1
"El gasto en cultura representa menos del 0,1 % del presupuesto nacional",2
"El Perú no espera más, el Perú actúa",3
"[ADVERSARIO] temen perder privilegios, [PARTIDO] tememos perder el trabajo",1
"Habla de lucha, pero evita el conflicto cuando toca decidir",0
"Se hace llamar líder, pero ni su bancada le obedece",0
"Nuestra bandera será símbolo de unidad, no de división",3
El 40 % de las empresas peruanas opera sin registro formal,2
El futuro nos pertenece si trabajamos juntos,3
Nadie podrá apagar la luz que llevamos dentro,3
Promete orden y deja caos,0
"[ADVERSARIO] duermen tranquilos, [PARTIDO] soñamos con justicia",1
"[ADVERSARIO] miran las encuestas, [PARTIDO] miramos la olla",1
"[ADVERSARIO] ven enemigos, [PARTIDO] vemos hermanos",1
El 80 % de los hospitales del país carece de equipos de diagnóstico modernos,2
Solo el 20 % de los hospitales cuenta con UCI equipada,2
"[ADVERSARIO] tienen asesores, [PARTIDO] tenemos razones",1
El desempleo juvenil supera el 15 %,2
El 85 % de los usuarios de transporte público califica el servicio como deficiente,2
Habla de moral y financia su campaña con favores,0
"[ADVERSARIO] viven de discursos, [PARTIDO] de sacrificios",1
El 85 % de los programas sociales no tiene auditoría reciente,2
El 25 % del presupuesto educativo se pierde en demoras burocráticas,2
Más de la mitad de los municipios del país no rinde cuentas a tiempo,2
Promete trabajo sin haber trabajado jamás,0
Nada es más fuerte que la esperanza del pueblo,3
Solo el 30 % de los programas sociales tiene evaluación de impacto,2
[PARTIDO] trabajamos todos los días; [ADVERSARIO] solo aparecen para pedir votos,1
"Siempre que promete algo nuevo, termina repitiendo lo viejo",0
"Los tiempos mejores no se esperan, se construyen",3
Predica trabajo en equipo y gobierna como solista,0
"Dice que es distinto, pero actúa igual que todos",0
La esperanza es la bandera que nos une,3
"[PARTIDO] defendemos la patria con trabajo, [ADVERSARIO] con discursos vacíos",1
El pueblo peruano vuelve a levantar la cabeza,3
La historia reconocerá a los que creyeron,3
"[ADVERSARIO] viven del Estado, [PARTIDO] lo sostenemos",1
Creer es el primer paso para transformar,3
El 80 % de las viviendas rurales usa techos de calamina o paja,2
Habla de unidad y despide a quien piensa distinto,0
El 30 % de las carreteras rurales está intransitable en temporada de lluvias,2
"[ADVERSARIO] miran el país desde arriba, [PARTIDO] lo vivimos desde abajo",1
"El que promete salvar al país sin entenderlo, lo hunde más",0
Promete justicia y negocia impunidad,0
Juntos levantaremos la patria del olvido,3
"Promete cambio, pero mantiene los mismos vicios",0
La historia está esperando nuestra mejor versión,3
Se disfraza de obrero para ganar votos,0
El consumo de energía eléctrica por persona creció un 5 % en la última década,2
Habla de lucha contra la corrupción y tiene amigos en prisión,0
El 25 % del territorio nacional presenta riesgo sísmico alto,2
"Habla de pueblo, pero no sabe lo que cuesta un pasaje en combi",0
"Nada nos divide, porque todos somos Perú",3
"[PARTIDO] nos levantamos temprano, [ADVERSARIO] se levantan para la foto",1
El país que soñamos está más cerca que nunca,3
